timestamp,user_id,session_id,domain,action_type,entity_id,response_time_ms,device_type,product_category,price,cart_value,user_membership,referral_source,stock_available
2025-10-14 19:49:39,U016,S0179,ecommerce,checkout,eco_270,292,desktop,home_appliances,15948,99337,silver,google,yes
2025-11-06 05:07:39,U018,S0334,ecommerce,view_product,eco_103,265,tablet,grocery,42901,97243,silver,direct,no
2025-10-16 05:49:39,U030,S0360,ecommerce,add_to_cart,eco_38,276,tablet,electronics,19295,97945,silver,direct,yes
2025-09-24 18:52:39,U025,S0172,ecommerce,search_product,eco_236,109,desktop,electronics,34640,30255,platinum,email,yes
2025-10-08 10:17:39,U025,S0150,ecommerce,checkout,eco_258,115,tablet,fashion,41818,58917,silver,google,no
2025-11-11 21:31:39,U014,S0274,ecommerce,add_to_cart,eco_9,188,desktop,home_appliances,29144,37808,platinum,direct,no
2025-10-13 11:54:39,U009,S0477,ecommerce,add_to_cart,eco_232,317,tablet,home_appliances,34530,11770,platinum,direct,yes
2025-10-01 17:59:39,U023,S0343,ecommerce,search_product,eco_12,118,desktop,grocery,9182,74298,platinum,google,no
2025-11-14 07:28:39,U021,S0320,ecommerce,view_product,eco_43,291,mobile,home_appliances,13473,4228,gold,google,no
2025-09-22 03:26:39,U016,S0159,ecommerce,view_product,eco_281,264,tablet,electronics,671,47638,gold,direct,yes
2025-09-22 16:06:39,U001,S0272,ecommerce,add_to_cart,eco_230,84,desktop,grocery,34769,75411,silver,google,yes
2025-11-04 08:08:39,U022,S0200,ecommerce,add_to_cart,eco_80,321,desktop,home_appliances,25610,91815,silver,email,yes
2025-11-06 17:37:39,U021,S0197,ecommerce,search_product,eco_176,242,mobile,fashion,46735,50894,gold,google,yes
2025-10-20 08:58:39,U024,S0089,ecommerce,view_product,eco_295,363,tablet,fashion,9878,27020,platinum,email,no
2025-11-02 17:12:39,U016,S0249,ecommerce,add_to_cart,eco_32,163,desktop,electronics,34499,30000,gold,google,yes
2025-10-29 13:43:39,U010,S0372,ecommerce,search_product,eco_169,360,tablet,fashion,22565,9019,gold,instagram,no
2025-09-16 15:35:39,U006,S0384,ecommerce,view_product,eco_296,233,tablet,fashion,4547,36897,gold,google,yes
2025-10-24 03:45:39,U024,S0287,ecommerce,checkout,eco_6,52,mobile,electronics,36577,36322,silver,direct,yes
2025-09-13 03:50:39,U023,S0400,ecommerce,checkout,eco_137,388,mobile,home_appliances,16949,33027,platinum,direct,no
2025-10-12 22:03:39,U027,S0158,ecommerce,add_to_cart,eco_151,323,tablet,fashion,4285,2463,gold,email,yes
2025-10-29 15:46:39,U021,S0132,ecommerce,search_product,eco_297,249,tablet,home_appliances,48198,58470,gold,direct,no
2025-11-06 22:49:39,U005,S0455,ecommerce,add_to_cart,eco_264,368,desktop,fashion,7750,59846,gold,google,yes
2025-10-09 17:06:39,U019,S0483,ecommerce,add_to_cart,eco_5,270,tablet,home_appliances,26527,3663,platinum,email,no
2025-10-27 07:48:39,U015,S0445,ecommerce,checkout,eco_252,291,tablet,home_appliances,43689,40332,platinum,instagram,no
2025-09-30 19:52:39,U027,S0204,ecommerce,search_product,eco_204,98,desktop,home_appliances,6616,49710,gold,direct,yes
2025-09-29 04:23:39,U025,S0170,ecommerce,search_product,eco_101,104,mobile,fashion,44531,46825,silver,email,yes
2025-09-15 15:37:39,U002,S0389,ecommerce,checkout,eco_161,349,tablet,home_appliances,35526,83576,silver,email,no
2025-10-13 16:10:39,U023,S0015,ecommerce,checkout,eco_287,106,desktop,grocery,48603,71407,gold,google,yes
2025-10-16 20:29:39,U016,S0330,ecommerce,view_product,eco_55,90,mobile,fashion,43240,31204,gold,direct,yes
2025-10-18 23:19:39,U004,S0105,ecommerce,search_product,eco_199,333,tablet,fashion,23090,12351,platinum,direct,yes
2025-10-19 05:00:39,U018,S0191,ecommerce,view_product,eco_88,129,tablet,home_appliances,19448,32254,silver,google,yes
2025-10-25 12:50:39,U028,S0159,ecommerce,checkout,eco_250,123,desktop,home_appliances,41446,27490,platinum,instagram,no
2025-10-24 06:43:39,U009,S0289,ecommerce,checkout,eco_96,55,desktop,electronics,26770,19615,silver,email,no
2025-10-13 16:59:39,U011,S0139,ecommerce,checkout,eco_62,186,tablet,electronics,48510,992,platinum,email,no
2025-10-18 10:48:39,U024,S0282,ecommerce,search_product,eco_154,119,tablet,home_appliances,1779,87927,silver,direct,yes
2025-09-27 05:39:39,U029,S0094,ecommerce,search_product,eco_56,159,desktop,electronics,42945,80357,platinum,email,no
2025-10-05 04:30:39,U030,S0180,ecommerce,add_to_cart,eco_224,230,desktop,fashion,7399,11827,gold,email,yes
2025-09-25 15:42:39,U008,S0213,ecommerce,checkout,eco_99,188,mobile,fashion,34132,51229,platinum,google,no
2025-10-04 15:49:39,U011,S0365,ecommerce,view_product,eco_13,199,tablet,grocery,222,63460,platinum,instagram,yes
2025-10-18 09:34:39,U030,S0312,ecommerce,add_to_cart,eco_282,75,desktop,electronics,45566,52493,gold,email,no
2025-11-12 01:18:39,U028,S0404,ecommerce,search_product,eco_42,46,mobile,fashion,28861,21523,platinum,instagram,yes
2025-10-01 04:02:39,U028,S0230,ecommerce,add_to_cart,eco_237,391,desktop,home_appliances,19531,53623,silver,google,yes
2025-09-22 19:45:39,U011,S0318,ecommerce,view_product,eco_215,175,tablet,home_appliances,37371,83990,platinum,email,yes
2025-11-03 10:23:39,U010,S0377,ecommerce,search_product,eco_137,57,mobile,electronics,512,95759,silver,direct,no
2025-10-02 22:42:39,U011,S0308,ecommerce,checkout,eco_71,336,desktop,fashion,11547,48383,silver,direct,no
2025-09-28 11:03:39,U004,S0382,ecommerce,view_product,eco_33,48,desktop,electronics,48524,34117,silver,direct,no
2025-10-22 02:55:39,U014,S0267,ecommerce,checkout,eco_109,44,tablet,grocery,21109,50342,platinum,instagram,yes
2025-10-02 09:46:39,U016,S0217,ecommerce,checkout,eco_103,343,desktop,grocery,38782,22453,platinum,google,no
2025-10-01 15:02:39,U016,S0460,ecommerce,search_product,eco_225,283,desktop,fashion,17122,18708,platinum,email,yes
2025-11-04 13:00:39,U013,S0135,ecommerce,add_to_cart,eco_262,207,desktop,electronics,223,56655,gold,direct,no
2025-10-28 09:38:39,U010,S0345,ecommerce,add_to_cart,eco_91,62,mobile,fashion,7127,80685,silver,email,no
2025-09-30 10:26:39,U003,S0278,ecommerce,search_product,eco_275,204,mobile,grocery,33602,17416,platinum,instagram,yes
2025-10-29 12:06:39,U009,S0373,ecommerce,add_to_cart,eco_279,182,mobile,electronics,42815,37761,gold,email,no
2025-09-21 03:57:39,U012,S0135,ecommerce,search_product,eco_49,216,tablet,grocery,11167,36734,silver,google,no
2025-10-01 00:33:39,U004,S0216,ecommerce,view_product,eco_167,274,tablet,fashion,34196,3552,silver,direct,yes
2025-09-16 14:45:39,U015,S0080,ecommerce,view_product,eco_265,167,tablet,home_appliances,19230,33494,platinum,instagram,yes
2025-09-29 18:02:39,U026,S0122,ecommerce,search_product,eco_130,383,desktop,fashion,20014,57689,silver,google,no
2025-11-01 23:43:39,U009,S0111,ecommerce,view_product,eco_60,191,mobile,grocery,35964,2589,gold,direct,no
2025-11-11 10:43:39,U028,S0039,ecommerce,add_to_cart,eco_76,309,desktop,fashion,36749,11771,silver,instagram,yes
2025-11-02 02:40:39,U008,S0417,ecommerce,view_product,eco_1,262,tablet,fashion,36749,96026,platinum,instagram,yes
2025-11-03 22:56:39,U024,S0090,ecommerce,add_to_cart,eco_160,232,mobile,electronics,5008,8663,platinum,email,yes
2025-09-29 15:17:39,U021,S0367,ecommerce,view_product,eco_229,60,tablet,grocery,42434,3768,platinum,direct,no
2025-10-12 07:39:39,U006,S0083,ecommerce,view_product,eco_159,353,desktop,grocery,41871,62500,silver,direct,yes
2025-10-02 15:39:39,U021,S0276,ecommerce,view_product,eco_12,242,tablet,grocery,6247,3249,silver,direct,yes
2025-10-02 01:28:39,U004,S0239,ecommerce,view_product,eco_198,397,tablet,grocery,39783,85379,gold,google,no
2025-10-12 19:38:39,U001,S0303,ecommerce,checkout,eco_248,332,tablet,fashion,48246,89636,gold,email,no
2025-10-24 19:44:39,U011,S0204,ecommerce,checkout,eco_44,246,mobile,fashion,39941,39347,gold,email,yes
2025-10-18 01:45:39,U018,S0281,ecommerce,add_to_cart,eco_122,98,desktop,home_appliances,41468,90777,silver,direct,yes
2025-09-13 01:07:39,U008,S0039,ecommerce,search_product,eco_91,222,tablet,electronics,12413,7519,gold,google,yes
2025-10-21 17:12:39,U022,S0110,ecommerce,add_to_cart,eco_73,238,tablet,home_appliances,10305,73748,platinum,instagram,no
2025-10-02 04:29:39,U029,S0202,ecommerce,view_product,eco_163,315,mobile,fashion,48061,96721,silver,direct,yes
2025-10-22 19:35:39,U019,S0296,ecommerce,view_product,eco_171,44,mobile,grocery,27180,60015,platinum,direct,yes
2025-10-05 16:58:39,U019,S0172,ecommerce,add_to_cart,eco_89,96,mobile,fashion,14800,98718,gold,instagram,yes
2025-11-03 03:06:39,U022,S0465,ecommerce,view_product,eco_129,52,desktop,fashion,21357,97720,platinum,instagram,no
2025-09-26 17:37:39,U010,S0277,ecommerce,view_product,eco_148,331,desktop,fashion,30672,33102,silver,direct,no
2025-09-19 21:00:39,U011,S0349,ecommerce,search_product,eco_281,281,desktop,home_appliances,38844,5673,silver,instagram,no
2025-10-02 14:55:39,U021,S0425,ecommerce,checkout,eco_266,226,tablet,fashion,34062,39547,gold,email,yes
2025-10-13 02:21:39,U012,S0283,ecommerce,search_product,eco_88,243,tablet,fashion,11769,72020,silver,google,no
2025-09-21 18:19:39,U024,S0374,ecommerce,add_to_cart,eco_61,361,tablet,fashion,9564,28138,platinum,direct,yes
2025-10-26 11:10:39,U025,S0248,ecommerce,search_product,eco_148,168,desktop,fashion,21231,99503,platinum,google,yes
2025-10-18 08:57:39,U023,S0293,ecommerce,add_to_cart,eco_248,137,desktop,fashion,3399,90067,gold,instagram,yes
2025-10-11 00:09:39,U016,S0217,ecommerce,view_product,eco_241,388,desktop,electronics,29386,66837,silver,instagram,yes
2025-11-04 16:43:39,U030,S0340,ecommerce,add_to_cart,eco_253,258,mobile,home_appliances,12165,28662,platinum,direct,yes
2025-10-07 22:24:39,U019,S0225,ecommerce,checkout,eco_249,275,mobile,electronics,12580,72471,silver,direct,yes
2025-09-29 22:30:39,U020,S0355,ecommerce,search_product,eco_49,151,tablet,grocery,46125,87565,platinum,instagram,yes
2025-10-10 09:46:39,U021,S0306,ecommerce,view_product,eco_256,183,tablet,grocery,43405,67052,platinum,google,yes
2025-11-13 12:18:39,U008,S0413,ecommerce,search_product,eco_17,386,tablet,home_appliances,8232,87050,silver,google,yes
2025-10-11 16:54:39,U027,S0045,ecommerce,add_to_cart,eco_222,328,desktop,fashion,39190,47379,silver,email,no
2025-09-27 14:37:39,U013,S0485,ecommerce,checkout,eco_268,231,desktop,grocery,16328,42086,gold,google,no
2025-10-22 06:29:39,U017,S0359,ecommerce,search_product,eco_179,361,tablet,grocery,39945,19446,silver,email,no
2025-10-29 19:56:39,U028,S0194,ecommerce,search_product,eco_153,146,desktop,fashion,17104,65156,gold,email,no
2025-11-12 10:25:39,U029,S0441,ecommerce,search_product,eco_38,153,tablet,electronics,36853,19954,silver,instagram,yes
2025-10-12 01:25:39,U016,S0046,ecommerce,add_to_cart,eco_93,332,tablet,fashion,28560,94610,platinum,instagram,no
2025-10-07 11:13:39,U026,S0104,ecommerce,add_to_cart,eco_6,130,desktop,grocery,6770,82795,silver,instagram,yes
2025-09-29 16:04:39,U001,S0102,ecommerce,add_to_cart,eco_222,189,mobile,home_appliances,42631,1742,silver,direct,no
2025-09-30 18:05:39,U024,S0322,ecommerce,add_to_cart,eco_207,260,desktop,home_appliances,13109,55549,silver,google,yes
2025-09-13 20:18:39,U002,S0367,ecommerce,search_product,eco_264,95,desktop,home_appliances,48603,6010,platinum,email,no
2025-10-06 16:22:39,U004,S0266,ecommerce,add_to_cart,eco_57,129,desktop,fashion,40356,30631,platinum,instagram,no
2025-10-03 08:52:39,U012,S0052,ecommerce,search_product,eco_256,163,mobile,home_appliances,44486,14838,platinum,email,yes
2025-09-18 12:23:39,U006,S0132,ecommerce,view_product,eco_151,79,mobile,grocery,535,82265,gold,google,no
2025-09-18 12:43:39,U004,S0408,ecommerce,search_product,eco_24,105,tablet,home_appliances,18408,78252,platinum,instagram,no
2025-11-06 00:48:39,U015,S0465,ecommerce,view_product,eco_10,268,mobile,grocery,18496,22992,platinum,email,no
2025-09-16 09:45:39,U026,S0388,ecommerce,add_to_cart,eco_209,293,desktop,fashion,5648,62812,gold,email,yes
2025-10-01 19:06:39,U014,S0162,ecommerce,view_product,eco_114,343,tablet,grocery,3010,37047,gold,google,no
2025-10-13 11:45:39,U016,S0459,ecommerce,search_product,eco_233,95,desktop,electronics,5100,38612,platinum,instagram,no
2025-10-05 02:57:39,U026,S0156,ecommerce,checkout,eco_228,108,mobile,grocery,2508,72408,platinum,email,yes
2025-10-18 18:20:39,U001,S0232,ecommerce,search_product,eco_235,397,desktop,grocery,43502,23568,platinum,google,no
2025-10-18 00:21:39,U009,S0263,ecommerce,add_to_cart,eco_236,393,desktop,electronics,1912,64126,platinum,email,no
2025-11-09 16:41:39,U008,S0144,ecommerce,add_to_cart,eco_120,365,tablet,electronics,49533,66521,silver,instagram,yes
2025-10-23 10:00:39,U028,S0037,ecommerce,view_product,eco_105,380,desktop,fashion,45955,14747,platinum,google,yes
2025-10-10 10:24:39,U008,S0436,ecommerce,search_product,eco_56,57,desktop,fashion,46667,80389,platinum,email,yes
2025-10-06 18:44:39,U028,S0393,ecommerce,checkout,eco_154,291,desktop,home_appliances,32069,22900,silver,google,no
2025-11-12 14:16:39,U004,S0465,ecommerce,view_product,eco_17,357,desktop,electronics,40475,30392,platinum,google,no
2025-09-26 00:13:39,U024,S0274,ecommerce,search_product,eco_12,133,tablet,grocery,19342,16151,platinum,instagram,yes
2025-11-04 12:52:39,U004,S0319,ecommerce,checkout,eco_135,306,tablet,electronics,41249,86422,silver,email,no
2025-11-01 10:31:39,U004,S0190,ecommerce,view_product,eco_259,330,tablet,home_appliances,46733,35683,gold,google,no
2025-10-10 03:54:39,U027,S0476,ecommerce,search_product,eco_259,149,tablet,home_appliances,11958,85347,gold,instagram,yes
2025-10-28 13:42:39,U025,S0377,ecommerce,checkout,eco_53,153,mobile,grocery,27574,66028,platinum,google,no
2025-10-23 21:51:39,U015,S0431,ecommerce,add_to_cart,eco_138,55,tablet,electronics,30310,19707,platinum,google,no
2025-10-10 14:35:39,U028,S0199,ecommerce,view_product,eco_225,379,tablet,fashion,2272,47450,platinum,direct,yes
2025-11-05 10:44:39,U001,S0485,ecommerce,checkout,eco_15,324,desktop,electronics,41522,66342,silver,instagram,yes
2025-09-22 11:11:39,U029,S0489,ecommerce,add_to_cart,eco_287,144,desktop,grocery,41444,93406,platinum,direct,no
2025-11-02 13:15:39,U017,S0429,ecommerce,search_product,eco_176,98,tablet,home_appliances,41429,66750,silver,email,yes
2025-10-06 07:05:39,U014,S0412,ecommerce,search_product,eco_79,158,mobile,fashion,38972,49604,gold,instagram,no
2025-09-29 12:35:39,U011,S0014,ecommerce,view_product,eco_199,281,desktop,home_appliances,30431,68546,silver,direct,no
2025-10-11 18:26:39,U011,S0069,ecommerce,search_product,eco_7,225,mobile,home_appliances,23845,20457,platinum,instagram,yes
2025-10-01 06:12:39,U004,S0129,ecommerce,view_product,eco_2,358,desktop,electronics,20036,49244,gold,direct,no
2025-11-09 01:49:39,U024,S0048,ecommerce,view_product,eco_17,395,desktop,grocery,12651,44722,gold,instagram,no
2025-10-27 18:48:39,U023,S0137,ecommerce,view_product,eco_188,79,desktop,home_appliances,44905,71451,platinum,google,no
2025-10-03 17:35:39,U029,S0201,ecommerce,add_to_cart,eco_132,194,desktop,grocery,46691,52006,platinum,google,yes
2025-09-18 07:28:39,U027,S0236,ecommerce,view_product,eco_263,280,tablet,electronics,41741,59239,platinum,google,yes
2025-10-23 16:37:39,U024,S0344,ecommerce,add_to_cart,eco_267,98,tablet,grocery,18863,25373,platinum,instagram,yes
2025-10-21 19:15:39,U030,S0027,ecommerce,checkout,eco_103,325,tablet,home_appliances,45114,39176,silver,instagram,yes
2025-09-25 12:11:39,U004,S0366,ecommerce,view_product,eco_43,325,tablet,grocery,32647,53465,platinum,google,yes
2025-10-16 19:03:39,U021,S0466,ecommerce,add_to_cart,eco_107,306,desktop,grocery,20343,55064,gold,google,no
2025-10-16 03:51:39,U016,S0335,ecommerce,search_product,eco_296,280,mobile,grocery,5411,78191,platinum,email,no
2025-09-17 19:11:39,U030,S0414,ecommerce,search_product,eco_213,98,desktop,home_appliances,31099,67262,silver,instagram,yes
2025-11-13 10:44:39,U017,S0049,ecommerce,view_product,eco_150,73,mobile,fashion,29681,28228,gold,google,no
2025-09-15 17:45:39,U016,S0157,ecommerce,search_product,eco_294,240,mobile,electronics,22451,77596,gold,google,no
2025-10-04 10:57:39,U001,S0289,ecommerce,search_product,eco_27,342,desktop,home_appliances,43363,74853,gold,direct,no
2025-09-13 04:05:39,U005,S0350,ecommerce,view_product,eco_189,150,desktop,grocery,993,265,silver,google,yes
2025-10-01 04:23:39,U030,S0210,ecommerce,checkout,eco_294,91,tablet,electronics,27114,50935,silver,direct,no
2025-10-27 00:25:39,U024,S0384,ecommerce,add_to_cart,eco_125,129,mobile,fashion,29229,76563,silver,instagram,no
2025-10-28 00:52:39,U013,S0191,ecommerce,view_product,eco_25,251,mobile,grocery,49439,5921,silver,direct,no
2025-11-04 04:38:39,U017,S0409,ecommerce,view_product,eco_100,350,tablet,electronics,1524,38011,platinum,google,no
2025-09-16 13:34:39,U017,S0144,ecommerce,view_product,eco_265,195,tablet,fashion,37180,52724,platinum,google,yes
2025-10-09 17:17:39,U028,S0003,ecommerce,add_to_cart,eco_147,370,tablet,grocery,25795,80253,silver,email,yes
2025-10-21 02:04:39,U009,S0125,ecommerce,search_product,eco_6,333,tablet,electronics,7973,71907,gold,google,yes
2025-10-26 02:23:39,U012,S0138,ecommerce,checkout,eco_169,147,mobile,grocery,19104,13214,platinum,direct,yes
2025-10-04 14:10:39,U029,S0136,ecommerce,search_product,eco_203,101,tablet,grocery,5825,71924,platinum,google,yes
2025-10-07 07:45:39,U024,S0264,ecommerce,view_product,eco_178,135,tablet,home_appliances,12975,96877,platinum,email,no
2025-11-08 23:45:39,U008,S0354,ecommerce,search_product,eco_269,231,desktop,home_appliances,5544,8289,platinum,direct,yes
2025-09-16 12:52:39,U011,S0054,ecommerce,checkout,eco_134,287,desktop,fashion,16842,77531,gold,email,no
2025-11-03 18:00:39,U002,S0096,ecommerce,checkout,eco_32,77,desktop,electronics,7788,6598,platinum,email,yes
2025-11-01 21:42:39,U008,S0178,ecommerce,view_product,eco_253,241,mobile,fashion,34955,97062,silver,google,no
2025-10-01 14:11:39,U020,S0407,ecommerce,view_product,eco_225,260,mobile,grocery,45531,86270,gold,google,no
2025-09-13 02:43:39,U008,S0145,ecommerce,view_product,eco_220,48,tablet,grocery,1961,25822,silver,google,no
2025-09-25 20:37:39,U010,S0273,ecommerce,search_product,eco_237,353,desktop,fashion,47350,50950,platinum,instagram,no
2025-10-20 08:08:39,U017,S0106,ecommerce,view_product,eco_288,298,mobile,electronics,41253,95207,silver,instagram,no
2025-09-24 17:36:39,U005,S0028,ecommerce,checkout,eco_94,341,mobile,fashion,19946,84980,gold,email,no
2025-09-30 12:24:39,U016,S0094,ecommerce,search_product,eco_105,313,mobile,home_appliances,5306,61439,gold,instagram,no
2025-10-12 08:24:39,U009,S0385,ecommerce,checkout,eco_266,364,desktop,home_appliances,23606,72025,silver,google,yes
2025-10-15 04:57:39,U005,S0481,ecommerce,add_to_cart,eco_109,198,tablet,home_appliances,36734,42933,gold,email,yes
2025-10-10 10:39:39,U008,S0445,ecommerce,add_to_cart,eco_281,143,mobile,grocery,47699,94743,platinum,google,no
2025-10-13 09:11:39,U017,S0133,ecommerce,view_product,eco_123,192,mobile,grocery,29063,20821,silver,instagram,yes
2025-10-25 14:55:39,U005,S0052,ecommerce,add_to_cart,eco_17,169,mobile,home_appliances,29117,62408,silver,direct,yes
2025-10-15 19:04:39,U025,S0194,ecommerce,search_product,eco_282,45,mobile,electronics,37133,63362,gold,google,no
2025-10-01 08:24:39,U013,S0051,ecommerce,view_product,eco_72,222,tablet,grocery,7261,93915,gold,instagram,yes
2025-10-13 04:01:39,U025,S0190,ecommerce,search_product,eco_230,392,desktop,home_appliances,43414,29664,gold,email,yes
2025-10-08 16:51:39,U009,S0066,ecommerce,view_product,eco_286,201,tablet,grocery,6814,93509,silver,instagram,yes
2025-11-07 23:43:39,U022,S0226,ecommerce,checkout,eco_15,289,tablet,fashion,998,26976,silver,direct,no
2025-09-20 20:33:39,U021,S0379,ecommerce,checkout,eco_76,264,mobile,grocery,42136,52372,silver,email,yes
2025-10-17 03:28:39,U007,S0054,ecommerce,view_product,eco_205,262,desktop,electronics,46026,94832,platinum,google,yes
2025-10-24 19:54:39,U005,S0379,ecommerce,search_product,eco_173,316,tablet,grocery,35622,13054,platinum,google,no
2025-10-13 03:14:39,U025,S0063,ecommerce,add_to_cart,eco_192,246,mobile,electronics,17829,64945,platinum,google,no
2025-10-03 12:01:39,U018,S0146,ecommerce,add_to_cart,eco_217,270,mobile,grocery,49946,8419,platinum,email,yes
2025-10-11 02:36:39,U024,S0459,ecommerce,search_product,eco_105,145,desktop,home_appliances,814,18548,gold,email,no
2025-09-19 01:14:39,U026,S0336,ecommerce,search_product,eco_180,56,mobile,fashion,15914,40089,platinum,direct,yes
2025-09-13 05:19:39,U013,S0111,ecommerce,checkout,eco_141,205,tablet,home_appliances,25554,65800,silver,google,no
2025-10-16 05:21:39,U012,S0424,ecommerce,view_product,eco_98,87,mobile,home_appliances,13185,12068,platinum,instagram,yes
2025-10-13 11:38:39,U006,S0478,ecommerce,checkout,eco_48,393,tablet,electronics,43236,21055,gold,instagram,no
2025-10-08 07:03:39,U008,S0340,ecommerce,view_product,eco_150,386,tablet,grocery,26162,44713,platinum,instagram,no
2025-10-13 20:50:39,U005,S0496,ecommerce,checkout,eco_65,286,desktop,home_appliances,42168,47820,platinum,direct,yes
2025-09-27 03:40:39,U029,S0441,ecommerce,checkout,eco_61,140,mobile,home_appliances,11115,51887,silver,instagram,no
2025-10-16 22:22:39,U021,S0110,ecommerce,checkout,eco_209,284,tablet,home_appliances,17448,73425,gold,instagram,yes
2025-09-27 10:59:39,U023,S0197,ecommerce,add_to_cart,eco_284,98,desktop,home_appliances,24658,84759,silver,direct,yes
2025-10-27 23:10:39,U022,S0386,ecommerce,checkout,eco_79,233,mobile,electronics,26848,77589,gold,direct,yes
2025-09-26 22:05:39,U029,S0295,ecommerce,checkout,eco_119,120,desktop,home_appliances,45841,31420,gold,direct,no
2025-09-24 19:51:39,U029,S0064,ecommerce,search_product,eco_196,107,tablet,electronics,29750,45150,gold,email,no
2025-10-27 07:30:39,U006,S0471,ecommerce,search_product,eco_2,122,mobile,fashion,41898,12559,silver,direct,no
2025-10-12 17:14:39,U004,S0347,ecommerce,add_to_cart,eco_50,243,mobile,electronics,18389,98659,gold,google,yes
2025-11-11 23:33:39,U028,S0369,ecommerce,view_product,eco_251,253,desktop,home_appliances,40644,92664,silver,email,yes
2025-10-13 23:21:39,U001,S0407,ecommerce,add_to_cart,eco_170,295,mobile,home_appliances,47386,74598,platinum,email,yes
2025-10-23 04:13:39,U013,S0051,ecommerce,view_product,eco_215,390,tablet,fashion,5045,50261,platinum,email,no
2025-11-09 10:48:39,U023,S0129,ecommerce,view_product,eco_122,60,desktop,electronics,23588,76521,gold,instagram,no
2025-10-19 01:33:39,U001,S0317,ecommerce,add_to_cart,eco_280,248,tablet,home_appliances,49021,62234,gold,instagram,yes
2025-09-16 03:25:39,U009,S0471,ecommerce,checkout,eco_294,92,desktop,grocery,43653,10363,platinum,instagram,no
2025-10-27 11:06:39,U012,S0179,ecommerce,checkout,eco_244,134,mobile,electronics,1112,36291,platinum,google,no
2025-10-06 03:52:39,U024,S0343,ecommerce,add_to_cart,eco_166,373,tablet,home_appliances,25325,9900,silver,direct,no
2025-09-30 03:32:39,U005,S0349,ecommerce,checkout,eco_224,328,tablet,grocery,32010,8366,silver,instagram,no
2025-09-25 17:25:39,U017,S0493,ecommerce,view_product,eco_185,150,mobile,home_appliances,45539,85375,silver,instagram,yes
2025-11-02 16:32:39,U002,S0101,ecommerce,checkout,eco_9,393,desktop,electronics,10867,65083,gold,instagram,no
2025-10-09 16:37:39,U020,S0109,ecommerce,add_to_cart,eco_288,73,tablet,home_appliances,29334,61070,platinum,google,no
2025-09-23 22:27:39,U026,S0081,ecommerce,view_product,eco_75,117,tablet,electronics,42622,89547,silver,direct,no
2025-11-09 07:36:39,U012,S0034,ecommerce,add_to_cart,eco_245,390,tablet,home_appliances,45330,2625,platinum,google,no
2025-10-11 18:17:39,U030,S0052,ecommerce,view_product,eco_79,152,tablet,home_appliances,11368,43916,gold,instagram,no
2025-10-24 00:49:39,U013,S0072,ecommerce,search_product,eco_296,201,mobile,grocery,8333,79135,silver,direct,no
2025-10-20 07:59:39,U027,S0346,ecommerce,search_product,eco_41,65,tablet,grocery,48669,21263,silver,instagram,no
2025-10-21 04:18:39,U024,S0129,ecommerce,view_product,eco_125,303,tablet,grocery,42583,1783,platinum,google,yes
2025-09-18 00:56:39,U011,S0417,ecommerce,checkout,eco_60,74,tablet,electronics,38545,95728,gold,direct,yes
2025-11-05 19:21:39,U005,S0210,ecommerce,view_product,eco_19,288,tablet,grocery,38574,60897,platinum,email,no
2025-10-21 20:41:39,U003,S0299,ecommerce,add_to_cart,eco_128,85,mobile,grocery,6179,30507,silver,email,no
2025-09-29 22:25:39,U007,S0065,ecommerce,view_product,eco_220,182,desktop,home_appliances,25520,35959,silver,instagram,no
2025-09-26 08:26:39,U017,S0014,ecommerce,view_product,eco_36,347,desktop,grocery,36279,20309,silver,email,yes
2025-10-31 00:59:39,U006,S0105,ecommerce,add_to_cart,eco_228,152,tablet,electronics,45132,51032,gold,google,yes
2025-09-26 03:05:39,U003,S0373,ecommerce,add_to_cart,eco_175,379,mobile,grocery,48877,3780,silver,instagram,no
2025-11-01 04:01:39,U001,S0020,ecommerce,view_product,eco_76,229,mobile,fashion,28802,37384,gold,google,yes
2025-10-27 15:51:39,U013,S0471,ecommerce,search_product,eco_136,308,mobile,fashion,22701,59271,silver,email,yes
2025-11-06 09:21:39,U016,S0104,ecommerce,view_product,eco_71,290,mobile,fashion,11177,28187,platinum,google,no
2025-10-15 00:54:39,U003,S0080,ecommerce,search_product,eco_151,100,desktop,fashion,20211,58165,platinum,email,no
2025-09-13 13:30:39,U001,S0394,ecommerce,add_to_cart,eco_67,188,mobile,electronics,11276,20640,silver,direct,no
2025-10-20 20:21:39,U030,S0010,ecommerce,add_to_cart,eco_181,64,mobile,electronics,40362,74786,platinum,email,yes
2025-11-07 17:51:39,U004,S0432,ecommerce,checkout,eco_42,237,desktop,electronics,22952,21482,gold,instagram,yes
2025-10-06 19:52:39,U014,S0440,ecommerce,view_product,eco_152,378,desktop,fashion,49385,1380,gold,google,no
2025-10-17 13:16:39,U013,S0134,ecommerce,checkout,eco_188,158,desktop,home_appliances,36692,11805,silver,instagram,yes
2025-10-25 09:42:39,U015,S0481,ecommerce,add_to_cart,eco_245,109,mobile,grocery,18385,25152,gold,direct,yes
2025-10-26 19:15:39,U017,S0453,ecommerce,view_product,eco_53,279,tablet,grocery,489,67385,silver,email,yes
2025-10-04 19:16:39,U023,S0024,ecommerce,checkout,eco_208,63,mobile,grocery,34323,11779,platinum,google,no
2025-11-13 03:28:39,U023,S0188,ecommerce,view_product,eco_54,137,tablet,home_appliances,28351,70031,gold,google,yes
